enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_size,company_type,last_new_job,training_hours,target,experience_cleaned,experience_ratio,training_per_experience,has_relevant_exp,exp_category,training_hours_capped
29875,city_16,0.91,male,has relevent experience,no_enrollment,high school,,,,1,36,0.0,6.0,5.9405940594059405,5.142857142857143,1,senior,36
32762,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,,,1,117,1.0,17.0,16.666666666666668,6.5,0,expert,117
13507,city_16,0.91,other,has relevent experience,no_enrollment,graduate,stem,,,1,13,0.0,8.0,7.920792079207921,1.4444444444444444,1,senior,13
19095,city_50,0.8959999999999999,,has relevent experience,no_enrollment,high school,,10/49,funded startup,1,28,0.0,3.0,3.0120481927710845,7.0,1,mid,28
32452,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,1,68,0.0,10.0,9.803921568627452,6.181818181818182,1,senior,68
27962,city_16,0.91,female,has relevent experience,no_enrollment,masters,stem,100-500,funded startup,1,26,0.0,5.0,4.9504950495049505,4.333333333333333,1,mid,26
14819,city_26,0.698,male,has relevent experience,no_enrollment,high school,,100-500,pvt ltd,2,45,1.0,4.0,5.012531328320803,9.0,1,mid,45
22971,city_136,0.897,,no relevent experience,full time course,masters,stem,,public sector,never,61,1.0,1.0,1.0030090270812437,30.5,0,junior,61
22142,city_11,0.55,,no relevent experience,full time course,graduate,stem,,,1,144,1.0,2.0,3.0769230769230766,48.0,0,junior,144
10582,city_36,0.893,,no relevent experience,no_enrollment,high school,,,,never,44,0.0,,,,0,unknown,44
17808,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,>4,42,1.0,11.0,10.784313725490195,3.5,1,expert,42
20669,city_114,0.926,female,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,2,8,0.0,11.0,10.721247563352826,0.6666666666666666,1,expert,8
11699,city_160,0.92,female,has relevent experience,no_enrollment,graduate,stem,,,>4,58,0.0,21.0,20.588235294117645,2.6363636363636362,1,expert,58
26168,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,100-500,funded startup,1,9,1.0,9.0,12.430939226519337,0.9,1,senior,9
19027,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,37,0.0,16.0,15.686274509803921,2.176470588235294,1,expert,37
24015,city_11,0.55,male,no relevent experience,full time course,high school,,,,never,4,1.0,5.0,7.692307692307692,0.6666666666666666,0,mid,4
33299,city_104,0.924,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,1,149,0.0,21.0,20.5078125,6.7727272727272725,1,expert,149
1446,city_57,0.866,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,31,0.0,18.0,18.633540372670808,1.631578947368421,1,expert,31
22901,city_41,0.8270000000000001,male,has relevent experience,no_enrollment,masters,stem,10/49,early stage startup,4,210,0.0,21.0,22.653721682847895,9.545454545454545,1,expert,210
8908,city_160,0.92,male,no relevent experience,full time course,masters,stem,,,4,36,0.0,14.0,13.72549019607843,2.4,0,expert,36
11618,city_21,0.624,male,has relevent experience,,masters,stem,,,2,52,0.0,5.0,6.906077348066298,8.666666666666666,1,mid,52
31918,city_10,0.895,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,80,0.0,11.0,11.055276381909549,6.666666666666667,1,expert,80
5463,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,36,1.0,8.0,11.049723756906078,4.0,1,senior,36
29063,city_28,0.939,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,25,0.0,16.0,15.399422521655438,1.4705882352941178,1,expert,25
22884,city_61,0.913,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,64,0.0,11.0,10.858835143139189,5.333333333333333,1,expert,64
28373,city_103,0.92,male,no relevent experience,full time course,graduate,stem,,,1,32,0.0,2.0,1.9607843137254901,10.666666666666666,0,junior,32
22425,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,,,1,23,0.0,21.0,21.063189568706118,1.0454545454545454,1,expert,23
14384,city_90,0.698,male,has relevent experience,no_enrollment,graduate,stem,,,1,112,1.0,2.0,2.5062656641604013,37.333333333333336,1,junior,112
22924,city_175,0.7759999999999999,male,no relevent experience,full time course,graduate,stem,100-500,pvt ltd,1,41,0.0,3.0,3.4246575342465757,10.25,0,mid,41
26244,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,49,0.0,21.0,20.588235294117645,2.227272727272727,1,expert,49
20036,city_16,0.91,male,has relevent experience,no_enrollment,graduate,arts,50-99,pvt ltd,4,26,0.0,7.0,6.930693069306931,3.25,1,senior,26
9107,city_116,0.743,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,>4,30,0.0,21.0,24.91103202846975,1.3636363636363635,1,expert,30
4815,city_57,0.866,male,no relevent experience,full time course,high school,,,,never,122,0.0,4.0,4.140786749482402,24.4,0,mid,122
10163,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10/49,early stage startup,4,212,0.0,21.0,20.588235294117645,9.636363636363637,1,expert,212
22220,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,192,0.0,12.0,11.76470588235294,14.76923076923077,1,expert,192
18487,city_75,0.939,male,no relevent experience,no_enrollment,primary school,,,,never,56,0.0,8.0,7.699711260827719,6.222222222222222,0,senior,56
16013,city_103,0.92,,no relevent experience,full time course,graduate,stem,10000+,public sector,1,42,0.0,6.0,5.88235294117647,6.0,0,senior,42
12882,city_102,0.804,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,11,0.0,11.0,12.168141592920353,0.9166666666666666,1,expert,11
4306,city_26,0.698,male,has relevent experience,no_enrollment,graduate,stem,,,1,50,0.0,21.0,26.315789473684212,2.272727272727273,1,expert,50
21234,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,2,24,0.0,10.0,9.900990099009901,2.1818181818181817,1,senior,24
26607,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,76,0.0,3.0,2.941176470588235,19.0,1,mid,76
13486,city_114,0.926,male,has relevent experience,part time course,masters,other,50-99,pvt ltd,2,4,0.0,19.0,18.51851851851852,0.2,1,expert,4
2844,city_105,0.794,male,has relevent experience,no_enrollment,graduate,no major,100-500,ngo,1,242,0.0,11.0,12.304250559284116,20.166666666666668,1,expert,242
15097,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,50-99,funded startup,1,52,0.0,14.0,13.645224171539962,3.466666666666667,1,expert,52
16844,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,20,0.0,21.0,20.588235294117645,0.9090909090909091,1,expert,20
21609,city_11,0.55,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,196,1.0,8.0,12.307692307692307,21.77777777777778,1,senior,196
25094,city_11,0.55,,has relevent experience,part time course,graduate,stem,,,2,16,1.0,6.0,9.23076923076923,2.2857142857142856,1,senior,16
17403,city_162,0.767,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,46,0.0,6.0,6.920415224913495,6.571428571428571,1,senior,46
24262,city_78,0.579,male,no relevent experience,full time course,graduate,humanities,,,>4,18,0.0,0.0,0.0,18.0,0,junior,18
6196,city_103,0.92,male,has relevent experience,full time course,graduate,stem,100-500,pvt ltd,1,163,0.0,2.0,1.9607843137254901,54.333333333333336,1,junior,163
30125,city_114,0.926,male,no relevent experience,part time course,masters,stem,1000-4999,ngo,1,20,0.0,21.0,20.46783625730994,0.9090909090909091,0,expert,20
13587,city_114,0.926,male,no relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,35,0.0,1.0,0.9746588693957114,17.5,0,junior,35
30622,city_128,0.527,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,2,66,1.0,5.0,7.974481658692185,11.0,1,mid,66
9877,city_103,0.92,male,has relevent experience,no_enrollment,graduate,business degree,10000+,pvt ltd,>4,51,0.0,21.0,20.588235294117645,2.3181818181818183,1,expert,51
12024,city_67,0.855,male,no relevent experience,no_enrollment,primary school,,,,,65,0.0,3.0,3.141361256544503,16.25,0,mid,65
141,city_67,0.855,male,has relevent experience,no_enrollment,masters,stem,5000-9999,pvt ltd,2,10,0.0,8.0,8.37696335078534,1.1111111111111112,1,senior,10
22747,city_136,0.897,female,no relevent experience,no_enrollment,masters,stem,100-500,funded startup,never,15,1.0,5.0,5.015045135406218,2.5,0,mid,15
19490,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,<10,funded startup,4,50,1.0,9.0,12.430939226519337,5.0,1,senior,50
8137,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,194,0.0,13.0,12.745098039215685,13.857142857142858,1,expert,194
23581,city_103,0.92,,has relevent experience,part time course,graduate,stem,50-99,pvt ltd,2,7,0.0,3.0,2.941176470588235,1.75,1,mid,7
31844,city_160,0.92,male,has relevent experience,full time course,graduate,stem,1000-4999,pvt ltd,1,29,1.0,3.0,2.941176470588235,7.25,1,mid,29
29021,city_97,0.925,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,21,0.0,5.0,4.878048780487804,3.5,1,mid,21
5473,city_67,0.855,male,has relevent experience,part time course,masters,stem,,,2,308,0.0,20.0,20.942408376963353,14.666666666666666,1,expert,302
20194,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,1,72,0.0,2.0,1.9607843137254901,24.0,1,junior,72
6718,city_104,0.924,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,21,0.0,21.0,20.5078125,0.9545454545454546,1,expert,21
29403,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,1000-4999,ngo,>4,73,0.0,21.0,20.792079207920793,3.3181818181818183,1,expert,73
28538,city_103,0.92,female,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,>4,51,1.0,21.0,20.588235294117645,2.3181818181818183,1,expert,51
21200,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,>4,8,0.0,21.0,20.588235294117645,0.36363636363636365,1,expert,8
29186,city_103,0.92,,has relevent experience,no_enrollment,masters,stem,50-99,early stage startup,1,73,0.0,16.0,15.686274509803921,4.294117647058823,1,expert,73
10134,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,16,0.0,15.0,14.705882352941176,1.0,0,expert,16
6140,city_21,0.624,male,has relevent experience,no_enrollment,graduate,other,,,1,13,1.0,3.0,4.143646408839779,3.25,1,mid,13
7579,city_103,0.92,male,has relevent experience,no_enrollment,phd,stem,50-99,funded startup,1,4,0.0,14.0,13.72549019607843,0.26666666666666666,1,expert,4
23135,city_103,0.92,male,has relevent experience,no_enrollment,graduate,business degree,100-500,funded startup,1,16,0.0,7.0,6.862745098039215,2.0,1,senior,16
14312,city_46,0.762,male,has relevent experience,no_enrollment,graduate,stem,,,>4,113,0.0,7.0,8.120649651972158,14.125,1,senior,113
18947,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,1,8,0.0,21.0,20.588235294117645,0.36363636363636365,1,expert,8
25374,city_103,0.92,,no relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,25,0.0,9.0,8.823529411764707,2.5,0,senior,25
14693,city_159,0.843,female,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,70,0.0,6.0,6.362672322375398,10.0,1,senior,70
24809,city_103,0.92,,no relevent experience,full time course,graduate,stem,10/49,public sector,1,51,1.0,3.0,2.941176470588235,12.75,0,mid,51
26101,city_103,0.92,male,has relevent experience,no_enrollment,high school,,10000+,pvt ltd,2,25,0.0,18.0,17.647058823529413,1.3157894736842106,1,expert,25
27475,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,2,90,1.0,21.0,20.588235294117645,4.090909090909091,1,expert,90
8693,city_105,0.794,,has relevent experience,no_enrollment,masters,business degree,,,1,50,0.0,18.0,20.13422818791946,2.6315789473684212,1,expert,50
30520,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,public sector,2,130,0.0,6.0,5.88235294117647,18.571428571428573,1,senior,130
27957,city_23,0.899,male,no relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,41,0.0,9.0,9.00900900900901,4.1,0,senior,41
29845,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,1,104,0.0,8.0,11.049723756906078,11.555555555555555,1,senior,104
20320,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,,,1,11,0.0,21.0,20.588235294117645,0.5,0,expert,11
28367,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,1,25,1.0,16.0,15.686274509803921,1.4705882352941178,1,expert,25
32145,city_103,0.92,,has relevent experience,no_enrollment,graduate,arts,<10,pvt ltd,>4,36,0.0,16.0,15.686274509803921,2.1176470588235294,1,expert,36
22438,city_165,0.903,,no relevent experience,no_enrollment,graduate,business degree,10000+,pvt ltd,1,200,0.0,4.0,3.9880358923230306,40.0,0,mid,200
19000,city_114,0.926,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,17,0.0,14.0,13.645224171539962,1.1333333333333333,1,expert,17
29364,city_89,0.925,,has relevent experience,no_enrollment,graduate,stem,,,1,11,1.0,14.0,13.658536585365852,0.7333333333333333,1,expert,11
8544,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,10/49,early stage startup,1,6,1.0,9.0,12.430939226519337,0.6,1,senior,6
31725,city_67,0.855,female,has relevent experience,no_enrollment,graduate,stem,<10,,1,5,0.0,4.0,4.18848167539267,1.0,1,mid,5
7977,city_67,0.855,,has relevent experience,,graduate,stem,10/49,,2,298,0.0,10.0,10.471204188481677,27.09090909090909,1,senior,298
15491,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,500-999,funded startup,2,23,0.0,21.0,20.792079207920793,1.0454545454545454,1,expert,23
1024,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,4,9,0.0,4.0,3.9215686274509802,1.8,1,mid,9
23782,city_114,0.926,male,no relevent experience,full time course,high school,,,,1,48,0.0,11.0,10.721247563352826,4.0,0,expert,48
15787,city_104,0.924,,no relevent experience,full time course,graduate,stem,,,,43,1.0,4.0,3.90625,8.6,0,mid,43
15921,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,>4,30,0.0,21.0,21.063189568706118,1.3636363636363635,1,expert,30
26686,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,77,0.0,7.0,6.930693069306931,9.625,1,senior,77
30873,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,1,157,0.0,13.0,12.745098039215685,11.214285714285714,1,expert,157
15311,city_99,0.915,male,no relevent experience,full time course,high school,,,,never,138,1.0,7.0,6.896551724137931,17.25,0,senior,138
31789,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,>4,11,0.0,13.0,12.745098039215685,0.7857142857142857,1,expert,11
20374,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,56,0.0,9.0,8.823529411764707,5.6,1,senior,56
25390,city_126,0.479,,no relevent experience,,graduate,stem,50-99,pvt ltd,,23,1.0,3.0,5.181347150259068,5.75,0,mid,23
22867,city_11,0.55,,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,>4,18,0.0,9.0,13.846153846153845,1.8,1,senior,18
6024,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,never,110,1.0,21.0,20.792079207920793,5.0,1,expert,110
33206,city_16,0.91,female,has relevent experience,no_enrollment,graduate,stem,,,3,55,0.0,21.0,20.792079207920793,2.5,1,expert,55
17676,city_16,0.91,female,has relevent experience,no_enrollment,masters,humanities,50-99,pvt ltd,2,25,0.0,4.0,3.9603960396039604,5.0,1,mid,25
9339,city_180,0.698,male,has relevent experience,no_enrollment,graduate,stem,,,3,57,0.0,3.0,3.759398496240602,14.25,1,mid,57
20616,city_162,0.767,female,has relevent experience,no_enrollment,masters,stem,,,3,10,1.0,17.0,19.607843137254903,0.5555555555555556,1,expert,10
6755,city_21,0.624,male,has relevent experience,full time course,graduate,stem,50-99,pvt ltd,3,51,1.0,5.0,6.906077348066298,8.5,1,mid,51
24361,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,109,0.0,10.0,9.803921568627452,9.909090909090908,1,senior,109
26923,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,51,1.0,11.0,10.891089108910892,4.25,1,expert,51
8045,city_21,0.624,,has relevent experience,full time course,masters,stem,<10,pvt ltd,1,129,1.0,3.0,4.143646408839779,32.25,1,mid,129
12920,city_103,0.92,male,has relevent experience,no_enrollment,masters,other,10000+,pvt ltd,>4,70,0.0,21.0,20.588235294117645,3.1818181818181817,1,expert,70
11666,city_67,0.855,male,no relevent experience,full time course,high school,,10/49,pvt ltd,1,18,0.0,8.0,8.37696335078534,2.0,0,senior,18
28166,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,50-99,early stage startup,>4,25,0.0,21.0,20.792079207920793,1.1363636363636365,1,expert,25
32928,city_16,0.91,female,no relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,28,1.0,9.0,8.910891089108912,2.8,0,senior,28
16576,city_41,0.8270000000000001,,no relevent experience,part time course,graduate,stem,10/49,pvt ltd,1,246,0.0,2.0,2.157497303128371,82.0,0,junior,246
29896,city_103,0.92,female,no relevent experience,no_enrollment,phd,stem,1000-4999,ngo,1,55,0.0,14.0,13.72549019607843,3.6666666666666665,0,expert,55
10921,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,4,22,1.0,10.0,9.803921568627452,2.0,1,senior,22
23071,city_1,0.847,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,67,0.0,10.0,10.559662090813095,6.090909090909091,1,senior,67
20016,city_16,0.91,,no relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,2,68,0.0,21.0,20.792079207920793,3.090909090909091,0,expert,68
7154,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,50-99,,1,53,0.0,7.0,6.930693069306931,6.625,1,senior,53
24112,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,104,0.0,21.0,29.005524861878452,4.7272727272727275,1,expert,104
30290,city_90,0.698,male,has relevent experience,no_enrollment,graduate,stem,,,2,102,1.0,15.0,18.79699248120301,6.375,1,expert,102
14193,city_102,0.804,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,2,11,1.0,0.0,0.0,11.0,1,junior,11
25260,city_103,0.92,female,has relevent experience,no_enrollment,masters,humanities,100-500,public sector,>4,38,0.0,21.0,20.588235294117645,1.7272727272727273,1,expert,38
12517,city_71,0.884,,has relevent experience,no_enrollment,graduate,stem,,,>4,53,0.0,21.0,21.34146341463415,2.409090909090909,1,expert,53
14050,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,500-999,funded startup,2,3,1.0,12.0,16.574585635359117,0.23076923076923078,1,expert,3
10283,city_142,0.727,male,no relevent experience,part time course,masters,stem,500-999,public sector,1,17,0.0,5.0,6.045949214026603,2.8333333333333335,0,mid,17
23221,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,,,2,70,0.0,21.0,20.588235294117645,3.1818181818181817,0,expert,70
17731,city_77,0.83,male,has relevent experience,full time course,graduate,stem,100-500,pvt ltd,1,136,0.0,14.0,15.053763440860216,9.066666666666666,1,expert,136
4793,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,30,0.0,12.0,11.76470588235294,2.3076923076923075,1,expert,30
31703,city_21,0.624,,has relevent experience,,,,,,1,139,1.0,5.0,6.906077348066298,23.166666666666668,1,mid,139
5726,city_67,0.855,male,has relevent experience,no_enrollment,graduate,stem,,,1,32,0.0,16.0,16.75392670157068,1.8823529411764706,1,expert,32
32770,city_21,0.624,male,no relevent experience,no_enrollment,,,,pvt ltd,never,56,1.0,1.0,1.3812154696132597,28.0,0,junior,56
11576,city_103,0.92,,no relevent experience,full time course,graduate,stem,<10,early stage startup,,8,0.0,3.0,2.941176470588235,2.0,0,mid,8
4771,city_105,0.794,male,has relevent experience,no_enrollment,graduate,stem,10/49,,3,6,0.0,5.0,5.592841163310962,1.0,1,mid,6
18465,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,133,0.0,8.0,8.02407221664995,14.777777777777779,1,senior,133
33229,city_114,0.926,female,has relevent experience,no_enrollment,masters,humanities,,,1,44,0.0,9.0,8.771929824561404,4.4,1,senior,44
11123,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,1,26,0.0,4.0,3.9215686274509802,5.2,1,mid,26
32142,city_162,0.767,male,has relevent experience,no_enrollment,graduate,stem,100-500,public sector,1,12,0.0,19.0,21.914648212226066,0.6,1,expert,12
20559,city_104,0.924,male,no relevent experience,full time course,high school,,50-99,pvt ltd,2,13,0.0,4.0,3.90625,2.6,0,mid,13
30950,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,6,0.0,21.0,20.588235294117645,0.2727272727272727,1,expert,6
18510,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,135,1.0,10.0,13.812154696132596,12.272727272727273,1,senior,135
30839,city_136,0.897,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,>4,23,0.0,21.0,21.063189568706118,1.0454545454545454,1,expert,23
26491,city_79,0.698,,no relevent experience,,,,,,,97,0.0,2.0,2.5062656641604013,32.333333333333336,0,junior,97
13808,city_41,0.8270000000000001,male,has relevent experience,no_enrollment,high school,,<10,early stage startup,1,9,0.0,3.0,3.2362459546925564,2.25,1,mid,9
28825,city_21,0.624,male,has relevent experience,full time course,graduate,stem,5000-9999,pvt ltd,1,18,1.0,8.0,11.049723756906078,2.0,1,senior,18
25875,city_74,0.579,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,17,0.0,6.0,8.836524300441827,2.4285714285714284,1,senior,17
5014,city_103,0.92,,no relevent experience,no_enrollment,high school,,,,1,78,0.0,6.0,5.88235294117647,11.142857142857142,0,senior,78
12672,city_114,0.926,male,has relevent experience,,high school,,10/49,pvt ltd,2,138,0.0,17.0,16.569200779727094,7.666666666666667,1,expert,138
18041,city_133,0.742,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,127,0.0,7.0,8.31353919239905,15.875,1,senior,127
17767,city_90,0.698,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,26,0.0,10.0,12.531328320802006,2.3636363636363638,1,senior,26
25434,city_16,0.91,,has relevent experience,no_enrollment,high school,,100-500,pvt ltd,1,17,1.0,19.0,18.81188118811881,0.85,1,expert,17
11868,city_173,0.878,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,3,12,0.0,17.0,17.382413087934562,0.6666666666666666,1,expert,12
16131,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,90,0.0,21.0,20.588235294117645,4.090909090909091,1,expert,90
24474,city_23,0.899,male,has relevent experience,no_enrollment,high school,,50-99,funded startup,1,4,0.0,2.0,2.002002002002002,1.3333333333333333,1,junior,4
20121,city_114,0.926,,no relevent experience,no_enrollment,high school,,,,,57,1.0,0.0,0.0,57.0,0,junior,57
30997,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,,>4,80,0.0,11.0,10.784313725490195,6.666666666666667,1,expert,80
7345,city_50,0.8959999999999999,male,no relevent experience,full time course,high school,,,,never,188,0.0,4.0,4.016064257028113,37.6,0,mid,188
24055,city_149,0.6890000000000001,,has relevent experience,full time course,graduate,stem,,,1,18,1.0,1.0,1.2674271229404308,9.0,1,junior,18
6265,city_67,0.855,male,has relevent experience,no_enrollment,graduate,stem,10/49,early stage startup,1,101,0.0,8.0,8.37696335078534,11.222222222222221,1,senior,101
9729,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,4,18,0.0,21.0,20.588235294117645,0.8181818181818182,1,expert,18
19391,city_19,0.682,female,has relevent experience,,graduate,stem,,,3,82,1.0,4.0,5.115089514066496,16.4,1,mid,82
25946,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,3,80,0.0,16.0,15.686274509803921,4.705882352941177,1,expert,80
21803,city_114,0.926,male,no relevent experience,,high school,,,,1,120,0.0,2.0,1.949317738791423,40.0,0,junior,120
22688,city_128,0.527,,no relevent experience,full time course,graduate,stem,50-99,pvt ltd,1,18,0.0,0.0,0.0,18.0,0,junior,18
11609,city_102,0.804,male,no relevent experience,full time course,graduate,stem,,,1,33,1.0,6.0,6.6371681415929205,4.714285714285714,0,senior,33
388,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,101,0.0,21.0,20.588235294117645,4.590909090909091,1,expert,101
13729,city_145,0.555,male,no relevent experience,full time course,graduate,stem,,,2,3,1.0,3.0,4.580152671755725,0.75,0,mid,3
8551,city_103,0.92,female,no relevent experience,no_enrollment,high school,,,,never,182,0.0,0.0,0.0,182.0,0,junior,182
30852,city_98,0.949,male,no relevent experience,no_enrollment,high school,,100-500,pvt ltd,>4,288,0.0,7.0,6.673021925643471,36.0,0,senior,288
3576,city_16,0.91,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,52,0.0,0.0,0.0,52.0,1,junior,52
27472,city_94,0.698,,has relevent experience,no_enrollment,graduate,stem,,,1,92,1.0,4.0,5.012531328320803,18.4,1,mid,92
26934,city_114,0.926,,has relevent experience,part time course,graduate,stem,<10,funded startup,1,67,0.0,9.0,8.771929824561404,6.7,1,senior,67
32325,city_143,0.74,,no relevent experience,full time course,graduate,stem,,,never,17,1.0,5.0,5.9523809523809526,2.8333333333333335,0,mid,17
21860,city_104,0.924,male,has relevent experience,no_enrollment,high school,,100-500,other,>4,6,0.0,21.0,20.5078125,0.2727272727272727,1,expert,6
911,city_73,0.754,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,37,1.0,12.0,14.05152224824356,2.8461538461538463,1,expert,37
30107,city_118,0.722,male,no relevent experience,part time course,graduate,stem,100-500,pvt ltd,1,55,0.0,3.0,3.649635036496351,13.75,0,mid,55
19619,city_93,0.865,,has relevent experience,full time course,graduate,stem,10000+,pvt ltd,1,121,0.0,4.0,4.145077720207254,24.2,1,mid,121
3642,city_155,0.556,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,4,1.0,3.0,4.573170731707317,1.0,1,mid,4
2943,city_57,0.866,other,no relevent experience,full time course,high school,,,pvt ltd,never,37,0.0,1.0,1.0351966873706004,18.5,0,junior,37
32885,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,2,7,0.0,12.0,11.76470588235294,0.5384615384615384,1,expert,7
27406,city_103,0.92,female,no relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,50,0.0,12.0,11.76470588235294,3.8461538461538463,0,expert,50
14913,city_114,0.926,female,has relevent experience,part time course,graduate,stem,10/49,funded startup,2,214,0.0,4.0,3.898635477582846,42.8,1,mid,214
16485,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,,34,0.0,1.0,1.3812154696132597,17.0,1,junior,34
